Source,Titre,Type d'offre,Type de bien,Quartier,Prix,Piece,Surface,Valeur par piece,Valeur par m2,source,reference,titre,offre,type_bien,quartier,ville,prix,piece,surface,url,id,nuo,usage,categorie,garage,cout_mensuel,cout_vente,nuitee,Préfecture,Zone,Valeur vénale (FCFA),Surface (m²),Valeur/m² (FCFA),date_annonce,annee,trimestre,periode
COIN D'AFRIQUE,Location appartements meublés 5 pièces - Kpota,LOCATION,APPARTEMENT MEUBLE,BE KPOTA,300000.0,5.0,80.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,"Location appartements meublés 6 pièces - adidogomé, lomé",LOCATION,APPARTEMENT MEUBLE,ADIDOGOME,300000.0,6.0,96.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé 3 pièces - Togo 2000,LOCATION,APPARTEMENT MEUBLE,TOGO 2000,300000.0,3.0,48.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé 3 pièces à Attiegou DVA,LOCATION,APPARTEMENT MEUBLE,ATTIEGOU DVA,300000.0,3.0,48.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 5 pièces a Agbalepedo,LOCATION,APPARTEMENT,AGBALEPEDO,300000.0,5.0,80.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé - Adidogome,LOCATION,APPARTEMENT MEUBLE,ADIDOGOME,300000.0,5.0,86.0,60000.0,3488.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 chambres salon à Agbalépédo école cours,LOCATION,APPARTEMENT,AGBALEPEDO,300000.0,4.0,64.0,75000.0,4688.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartements 3 pièces - Lomé,LOCATION,APPARTEMENT,LOME,300000.0,3.0,48.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement - Lomé,LOCATION,APPARTEMENT,LOME,300000.0,5.0,80.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement - Agoē Sogbossito,LOCATION,APPARTEMENT,SOGBOSSITO,300000.0,5.0,80.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé 2 pièces - Adidogome wonyome,LOCATION,APPARTEMENT MEUBLE,WONYOME,300000.0,2.0,32.0,150000.0,9375.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé chambre salon - Adidogomé,LOCATION,APPARTEMENT MEUBLE,ADIDOGOME,300000.0,2.0,16.0,150000.0,18750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé 2 pièces - Adidogome Yokoe,LOCATION,APPARTEMENT MEUBLE,YOKOE,300000.0,2.0,32.0,150000.0,9375.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Résidence à la Caisse,LOCATION,APPARTEMENT,RESIDENCE A LA CAISSE,300000.0,3.0,48.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement scindé 03 pièces à Agoè réserve,LOCATION,APPARTEMENT,AGOE,300000.0,3.0,48.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé 2 pièces - agoe logope,LOCATION,APPARTEMENT MEUBLE,LOGOPE,270000.0,2.0,32.0,135000.0,8438.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Novissi,LOCATION,APPARTEMENT,NOVISSI,250000.0,3.0,48.0,83333.0,5208.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartements 02 pièces - Djidjolé,LOCATION,APPARTEMENT,DJIDJOLE,250000.0,2.0,32.0,125000.0,7812.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé - Centre Ville de Lomé,LOCATION,APPARTEMENT MEUBLE,CENTRE VILLE,250000.0,3.0,35.0,83333.0,7143.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,"Location appartement meublé chambre+ salon en cour unique - Lomé, Gbossimé",LOCATION,APPARTEMENT MEUBLE,GBONSSIME,250000.0,2.0,16.0,125000.0,15625.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Adidoadin,LOCATION,APPARTEMENT,ADIDOADIN,250000.0,4.0,64.0,62500.0,3906.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Djidjolé,LOCATION,APPARTEMENT,DJIDJOLE,250000.0,4.0,64.0,62500.0,3906.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé 2 pièces - Amadahome Rail Madiba,LOCATION,APPARTEMENT MEUBLE,AMADAHOME,250000.0,2.0,32.0,125000.0,7812.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement cour unique 2 pièces à Djidjole marché,LOCATION,APPARTEMENT,DJIDJOLE MARCHE,250000.0,2.0,32.0,125000.0,7812.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 5 pièces - Agoè pardon,LOCATION,APPARTEMENT,AGOE,220000.0,5.0,80.0,44000.0,2750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 03 pièces à Agoè plateau,LOCATION,APPARTEMENT,AGOE,210000.0,3.0,48.0,70000.0,4375.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement cour unique 3 chambres salon à Kegue non loin de l'ambassade du Pakistan,LOCATION,APPARTEMENT,KEGUE,200000.0,3.0,48.0,66667.0,4167.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces Atiégou,LOCATION,APPARTEMENT,ATTIEGOU,200000.0,3.0,48.0,66667.0,4167.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres salon a Gbossime,LOCATION,APPARTEMENT,GBONSSIME,200000.0,2.0,32.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 pièces à Kegué,LOCATION,APPARTEMENT,KEGUE,200000.0,2.0,32.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Agbalepedo cour lumière,LOCATION,APPARTEMENT,AGBALEPEDO COUR LUMIERE,200000.0,3.0,48.0,66667.0,4167.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartements 04 pièces - Agoe léo 2000,LOCATION,APPARTEMENT,LEO 2000,200000.0,4.0,64.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartements de 02 pièces Atikoumé,LOCATION,APPARTEMENT,ATIKOUME,200000.0,2.0,32.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres salon àAgbalépédo école cours lumière,LOCATION,APPARTEMENT,AGBALEPEDO,200000.0,2.0,32.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres salon à Kodjoviakopé,LOCATION,APPARTEMENT,KODJOVIAKOPE,200000.0,2.0,32.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement meublé 3 pièces - Attiegouvi,LOCATION,APPARTEMENT MEUBLE,ATTIEGOUVI,200000.0,3.0,48.0,66667.0,4167.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3pièces - Gbossimé,LOCATION,APPARTEMENT,GBONSSIME,200000.0,3.0,48.0,66667.0,4167.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 Chambre salon Sanguera à 150m du goudron Bien avant le marché,LOCATION,APPARTEMENT,ZANGUERA,200000.0,2.0,32.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartements meublés 3 pièces - Adidogomé,LOCATION,APPARTEMENT MEUBLE,ADIDOGOME,200000.0,3.0,48.0,66667.0,4167.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement haut standing de 02 pièces à Totsi,LOCATION,APPARTEMENT,TOTSI,200000.0,2.0,32.0,100000.0,6250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces à agoè plateau,LOCATION,APPARTEMENT,AGOE,200000.0,4.0,64.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Hountigomé,LOCATION,APPARTEMENT,HOUNTIGOME,180000.0,3.0,48.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 5 pièces - Nukafu,LOCATION,APPARTEMENT,NUKAFU,180000.0,5.0,80.0,36000.0,2250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 5 pièces à Nukafu cerfer,LOCATION,APPARTEMENT,NUKAFU CERFER,180000.0,5.0,80.0,36000.0,2250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Hountigomé,LOCATION,APPARTEMENT,HOUNTIGOME,180000.0,4.0,64.0,45000.0,2812.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Lomé Avépozo,LOCATION,APPARTEMENT,AVEPOZO,180000.0,3.0,48.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Cité Mokpokpo,LOCATION,APPARTEMENT,CITE MOKPOKPO,180000.0,3.0,48.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Nukafou hountigomé,LOCATION,APPARTEMENT,NUKAFU HOUNTIGOME,180000.0,4.0,64.0,45000.0,2812.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 5 chambres salon àAgoè Nanégbé,LOCATION,APPARTEMENT,AGOE,180000.0,5.0,80.0,36000.0,2250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,location appartements meublés 2 pièces - lomé,LOCATION,APPARTEMENT MEUBLE,LOME,180000.0,2.0,32.0,90000.0,5625.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement haut standing 3 pièces - zanguéra,LOCATION,APPARTEMENT,ZANGUERA,180000.0,3.0,48.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
TOGO IMMOBILIER,Location appartement - Zanguéra,LOCATION,APPARTEMENT,ZANGUERA,180000.0,5.0,600.0,36000.0,300.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement haut standing 3 pièces - Zangera,LOCATION,APPARTEMENT,ZANGUERA,180000.0,3.0,48.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Zanguéra,LOCATION,APPARTEMENT,ZANGUERA,180000.0,3.0,48.0,60000.0,3750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement nouvelle construction 2 pièces à GTA,LOCATION,APPARTEMENT,GTA,180000.0,2.0,32.0,90000.0,5625.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Agoè adétikopé pia,LOCATION,APPARTEMENT,AGOE,170000.0,4.0,64.0,42500.0,2656.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Adetikopé,LOCATION,APPARTEMENT,ADETIKOPE,170000.0,4.0,64.0,42500.0,2656.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Avedji,LOCATION,APPARTEMENT,AVEDJI,160000.0,3.0,48.0,53333.0,3333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces a Avedji,LOCATION,APPARTEMENT,AVEDJI,160000.0,3.0,48.0,53333.0,3333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 chambres salon à Avedji limousine,LOCATION,APPARTEMENT,AVEDJI LIMOUSINE,160000.0,3.0,48.0,53333.0,3333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Cité mokpokpo,LOCATION,APPARTEMENT,CITE MOKPOKPO,150000.0,4.0,64.0,37500.0,2344.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Totsi école isages proche du goudron,LOCATION,APPARTEMENT,TOTSI,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Garage centrale,LOCATION,APPARTEMENT,GARAGE CENTRALE,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartements 2 pièces - lomé,LOCATION,APPARTEMENT,LOME,150000.0,2.0,32.0,75000.0,4688.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Totsi,LOCATION,APPARTEMENT,TOTSI,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Adidogomé,LOCATION,APPARTEMENT,ADIDOGOME,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 chambres Hedranawoe sagboville non loin du goudron,LOCATION,APPARTEMENT,HEDZRANAWOE SAGBOVILLE,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Assigome,LOCATION,APPARTEMENT,ASSIGOME,150000.0,4.0,64.0,37500.0,2344.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces à Atikoumé adinamoto,LOCATION,APPARTEMENT,ATIKOUME ADINAMOTO,150000.0,4.0,64.0,37500.0,2344.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Avedji,LOCATION,APPARTEMENT,AVEDJI,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement de 4 pièces a Hedranawoé sagboville,LOCATION,APPARTEMENT,HEDZRANAWOE SAGBOVILLE,150000.0,4.0,64.0,37500.0,2344.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Tokoin wuiti catholique,LOCATION,APPARTEMENT,TOKOIN,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres salon Lomé Tokoin trésor,LOCATION,APPARTEMENT,TOKOIN,150000.0,2.0,32.0,75000.0,4688.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres à Atiégou lycée,LOCATION,APPARTEMENT,ATTIEGOU,150000.0,2.0,32.0,75000.0,4688.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement dallé staffé de 4 pièces - Amandahomé,LOCATION,APPARTEMENT,AMADAHOME,150000.0,4.0,64.0,37500.0,2344.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 chambres salon à Atikumé,LOCATION,APPARTEMENT,ATIKUME,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres salon à Attiégou epp,LOCATION,APPARTEMENT,ATTIEGOU EPP,150000.0,2.0,32.0,75000.0,4688.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Lomé Tokoin,LOCATION,APPARTEMENT,TOKOIN,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Atikoumé Adinamoto,LOCATION,APPARTEMENT,ATIKOUME ADINAMOTO,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartements 2 pièces à Atiégou,LOCATION,APPARTEMENT,ATTIEGOU,150000.0,2.0,32.0,75000.0,4688.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à kegué derrière hôtel obligado,LOCATION,APPARTEMENT,KEGUE,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement a l'étage dd 2 chambres salon à Attiegou lycée technique,LOCATION,APPARTEMENT,ATTIEGOU,150000.0,2.0,32.0,75000.0,4688.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Tokoin Gbadago,LOCATION,APPARTEMENT,TOKOIN,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Cacaveli tde,LOCATION,APPARTEMENT,CACAVELI TDE,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces a Tokoin ramco,LOCATION,APPARTEMENT,TOKOIN,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Avedji limousine,LOCATION,APPARTEMENT,AVEDJI LIMOUSINE,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces a kegué pharmacie,LOCATION,APPARTEMENT,KEGUE PHARMACIE,150000.0,4.0,64.0,37500.0,2344.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - Agoè,LOCATION,APPARTEMENT,AGOE,150000.0,4.0,64.0,37500.0,2344.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement de 03 pièces à kpogan,LOCATION,APPARTEMENT,KPOGAN,150000.0,3.0,48.0,50000.0,3125.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - N'kafou,LOCATION,APPARTEMENT,NUKAFU,140000.0,3.0,48.0,46667.0,2917.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartements 4 pièces - Lomé,LOCATION,APPARTEMENT,LOME,140000.0,4.0,64.0,35000.0,2188.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres salon Lomé Tokoin Nukafou,LOCATION,APPARTEMENT,TOKOIN,140000.0,2.0,32.0,70000.0,4375.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 chambres salon à Adidogomè Amadahom,LOCATION,APPARTEMENT,AMADAHOME,135000.0,3.0,48.0,45000.0,2812.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Amadamhomé,LOCATION,APPARTEMENT,AMADAHOME,130000.0,3.0,48.0,43333.0,2708.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement scindé de 2 chambres salon à Akodessewa,LOCATION,APPARTEMENT,AKODESSEWA,130000.0,2.0,32.0,65000.0,4062.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - hedranawoé réveil d'or,LOCATION,APPARTEMENT,HEDZRANAWOE REVEIL D OR,130000.0,3.0,48.0,43333.0,2708.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Adidogomè Amadahomè,LOCATION,APPARTEMENT,AMADAHOME,130000.0,3.0,48.0,43333.0,2708.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Adidogomè,LOCATION,APPARTEMENT,ADIDOGOME,130000.0,3.0,48.0,43333.0,2708.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres Salon Bè Kpota,LOCATION,APPARTEMENT,BE,130000.0,2.0,32.0,65000.0,4062.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 chambres salon à Amadahomé,LOCATION,APPARTEMENT,AMADAHOME,130000.0,3.0,48.0,43333.0,2708.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement au bord de la grande voie sallé staffé de 3 chambres salon à Amadahomé,LOCATION,APPARTEMENT,AMADAHOME,130000.0,3.0,48.0,43333.0,2708.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Totsi,LOCATION,APPARTEMENT,TOTSI,130000.0,3.0,48.0,43333.0,2708.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces à Avedji gblinkome,LOCATION,APPARTEMENT,AVEDJI GBLINKOME,130000.0,4.0,64.0,32500.0,2031.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces à Bè Kpota,LOCATION,APPARTEMENT,BE,130000.0,3.0,48.0,43333.0,2708.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement chambre salon - Totsi,LOCATION,APPARTEMENT,TOTSI,130000.0,2.0,32.0,65000.0,4062.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 4 pièces - l’entreprise de l’union,LOCATION,APPARTEMENT,ENTREPRISE DE L'UNION,130000.0,4.0,64.0,32500.0,2031.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement chambres à Nykonakpoe siège Gozem,LOCATION,APPARTEMENT,NYKONAKPOE SIEGE GOZEM,125000.0,1.0,16.0,125000.0,7812.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres salon Lomé Tokoin,LOCATION,APPARTEMENT,TOKOIN,125000.0,2.0,32.0,62500.0,3906.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 2 chambres salon à Tokoin trésor,LOCATION,APPARTEMENT,TOKOIN,125000.0,2.0,32.0,62500.0,3906.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Location appartement 3 pièces - Tokoin ramco,LOCATION,APPARTEMENT,TOKOIN,125000.0,3.0,48.0,41667.0,2604.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
